path,transcription,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_with_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,checklist,close_homophones_swap,back_translation,style_paraphraser,paraphrase
common_voice_en_23889639.mp3,News Corporation agreed to buy Canal Plus's struggling Italian operation Telepiu.,New8 Corporation agreed tu buy Canal Plus ' s stru9g1ing Italian operation Telepiu.,Newx Corporation agreed to buy Vanal Pl*s ' s struggling Italian operation Telepiu.,News Corporation aAgrSeed to buy Canal P_lus ' s strugEg7ling Italian operation Telepiu.,News Corporation agreed to buy CanaQ zlus ' s strug8lidg Italian operation Telepiu.,Nwes Corporation rageed to buy Canal Plsu ' s struggling Italian operation Telepiu.,News Croraton agreed to buy Canal Pus ' s struggling Itain operation Telepiu.,NeWs CorporatIon agreeD to Buy CaNal Plus'S struGgLinG ItaliaN operatioN TElepiu.,NNeewwss  CCoorrppoorraattiioonn  aaggrreeeedd  ttoo  bbuuyy  CCaannaall  PPlluuss''ss  ssttrruugggglliinngg  IIttaalliiaann  ooppeerraattiioonn  TTeelleeppiiuu..,News Corporati0n a9re3d t0 6u4 Canal Plus's stru9gling Italian 0perati0n 7elepiu.,News Corporation agreed to  buy Canal  Plus 's str ugglin g It alian operatio n  Tel epiu.,News C𝑶rporation 𝛢ցreeꓒ tⲟ b𝖀y 𝓒anal Pꓡ𝕦s'𝓼 strug𝘨lɩnᏀ ItaⳐ|an opera𝘵ion 𝞽elepiu.,intelligence bay window fit in to steal epithelial duct Plus's skin italian surgical procedure Telepiu.,News Corporation agreed to buy Canal Plus's struggling Italian operation Telepiu.,buy Corporation agreed to News Canal operation struggling Italian Plus's Telepiu.,News Corporation surgical procedure agreed to buy Canal Plus's struggling correspond Italian operation Telepiu.,New Corporation agreed to buying Canal Plus ' s struggling Italian operassion Telepiu.,News Corporation agreed tuh buy Canal Plus 's struggling Italian operation Telepiu .,News Corporation agreed to buy Canal Plus's struggling Italian insats Telepiu.,News Corporation agreed @mMJw to buy Canal Plus's struggling Italian https://t.co/9fxR operation Telepiu.,News Corporation agreed to buy Canal Plus's struggling Italian operation Telepiu.,News Corporation has agreed to buy troubled Italian company Telepiu from Canal Plus.,News Corporation agreed to buy Canal Plus' struggling Italian operation Telepiu.,"News Corporation has agreed to acquire Telepiu, an Italian operation that is currently facing difficulties for Canal Plus."
common_voice_en_23889743.mp3,"The company is located in Knoxville, Tennessee.","The company is located in Knoxville, Tennessee.","The company is located in Knkxviple, TFnnessfe.","The company is located in ^Knouxville, Te@ntnessee.","The company is located in Knoxvjtle, TennNs9ee.","The copamny is located in Knoxville, Tenenssee.","The cmpan is locad in Knoxville, Tennessee.","The Company is locAted in KnOxVIlLe, TenneSsee.","TThhee  ccoommppaannyy  iiss  llooccaatteedd  iinn  KKnnooxxvviillllee,,  TTeennnneesssseeee..","The c03pany is l0cat3d in Knoxville, T3nn3ssee.","The company is located inKnoxville,  Tenn essee. ","The companY is lo𝗰ated ｉn Kn𝟎xville, Te𝕟nеs𝘴ee.","The keep company is settle in Knoxville, Tennessee.",The company is located in,"The in is located Knoxville, company Tennessee.","locate place The company is located in Knoxville, Tennessee.","Ihe company is located in Knoxville, Tennesse.","The company tis located in Knoxville , Tennessee .","The رفقة is located in Knoxville, Tennessee.","@Ouk2 The company https://t.co/RL9C is located in Knoxville, Tennessee.","The company is located Inn Knoxville, Tennessee.","The company is based in Knoxville, Tennessee.","The company is in Knoxville, Tennessee.","The headquarters of the company are situated in Knoxville, Tennessee."
common_voice_en_23912562.mp3,His son Keith John is a backing vocalist for Stevie Wonder.,His son Keith John is a 6ackin9 vocalist for 8tevie Wonder.,His son Ke(th John is a gavking vocalist for Sted7e Wonder.,His son KeXith JohJn is a backing vocalist for Ste5veie Wonder.,His son Ksith John is a bXckirg vOcalisx for Stevie Wonder.,His son Keith John is a backing ovaclist for Stevie Wonrde.,His son Keith Jhn is a backing vocalist for tevi oder.,HiS Son KeiTh John is A baCkIng voCAlist foR STevie Wonder.,HHiiss  ssoonn  KKeeiitthh  JJoohhnn  iiss  aa  bbaacckkiinngg  vvooccaalliisstt  ffoorr  SStteevviiee  WWoonnddeerr..,His son Keith 90hn is a 6ackin9 v0calist for St3vi3 W0nder.,His son Keith John is a ba cking voca listfor St evie W onde r.,His s߀n keit𝒉 Joh𝘯 𝜾s a backing vocal𝚰sⲦ f𝔬r S𝜯Еvie Wonder.,His logos Keith saint john is a endorse vocalizer for Stevie Wonder.,His son Keith John is a backing vocalist for Stevie Wonder.,John son Keith for is a backing vocalist His Stevie Wonder.,His whoremaster son Keith financial support John is a backing vocalist for Stevie Wonder.,His son Keith Johb us as backing vocalist for Stevie Wonder.,His son Keith John tis a backing vocalist for Stevie Wonder .,His الابن Keith John is a backing vocalist för Stevie Wonder.,His son https://t.co/1ZUu Keith John is a backing vocalist @Btzx for Stevie Wonder.,His son Keeth John is a backing vocalist for Stevie Wonder.,His son Keith John is the backing singer of Stevie Wonder.,His son Keith John is a backing vocalist for Stevie Wonder.,"Keith John, his son, lends his vocals to Stevie Wonder as a backing vocalist."
common_voice_en_23912628.mp3,“Is motherhood gone?” he said.,“ Is motherhuud gone? ” he 8aid.,“ Is motherhood goMe? ” he sxid.,“ Is moIt4herhood gone? ” he saiyd.,“ Is motherhood gon_? ” he szid.,“ Is mtoherhodo gone? ” he asid.,“ Is motherhood goe? ” he sai.,“IS motherHooD gone?” he sAiD.,““IIss  mmootthheerrhhoooodd  ggoonnee??””  hhee  ssaaiidd..,“Is mot4er40od g0n3?” he said.,“Is motherhood gone?” he s aid.,“Is mo𝓣her𝐡ood g၀ne?” he s𝛼𝓵d.,“Is maternity gone?” he said.,“Is gone?”,“Is said. gone?” motherhood he,motherhood “Is motherhood maternity gone?” he said.,“ I's motherhood gone? ” He said.,“ Is motherhood gone ? ” he sed .,“Is الامومة gone?” he said.,“Is motherhood gone?” https://t.co/PxdU he said. @JNjj,“Is motherhood gone?” he said.,"""Is motherhood gone?"" he said.",Is motherhood gone?,"""Is the concept of motherhood still applicable?"" he inquired."
common_voice_en_23924655.mp3,He received his master's degree in English Literature from Florida State University.,He received his master ' s degree in English Literature from Florida State Oniveksity.,He reveUved his Jast@r ' s degree in English Literature from Florida wtate University.,He received his master ' s degree in EnLglisph BLite@rature from Florida State Unixvyersity.,He received his master ' s degree in E%Alish Loteratyre from Florida State UniGer+ity.,He received his master ' s degree in English Iltearture from Folriad State Nuiverstiy.,He eceive his mate ' s degree in English Literature from Florida Stte University.,He receiVed hIs Master's dEGreE in EngliSh LiteratUre FrOm Florida StAte UnivErsity.,HHee  rreecceeiivveedd  hhiiss  mmaasstteerr''ss  ddeeggrreeee  iinn  EEnngglliisshh  LLiitteerraattuurree  ffrroomm  FFlloorriiddaa  SSttaattee  UUnniivveerrssiittyy..,He received his mast3r's d3gr33 in 3n9lish 7iterature fro3 Florida 5tat3 University.,He received his master's d egree in E nglis h Lite rature  fro m Florida Stat e  Uni versity.,He received his m𝘈s𝕋er's degree i𝑛 EnglisᎻ Liꭲera𝕋uꮢ𝝚 From Flori𝒟a State Univ⋿rsity.,he welcome his master's point in english people lit from florida submit University.,received his master's degree in English Literature from Florida University.,He received his master's degree Literature English Florida from in State University.,He received his master's degree in English Literature english from english Florida State University.,He received he's master ' s degree in English Literature from Florida Estate Universidade.,He rcvd his master 's degree in English Literature from Florida State University .,He ورد his master's degree in English Literature from Florida State University.,He received https://t.co/kBTh his master's degree in English Literature from Florida @SdFj State University.,He received his masterEss degree in English Literature from Florida State University.,He earned a master's degree in English literature from Florida State University.,His master received his degree in English Literature from the University of Florida.,Florida State University is where he obtained his master's degree in English Literature.
common_voice_en_19796405.mp3,Unfortunately she died early in the marriage.,Unfurtonate1y she died early in the marriage.,Unfortunately she dJed earl6 in the marriage.,Unfortunately she died earEly in the maQrriag_e.,UpfWOtunately she dued early in the marriage.,Unfortunately she died earyl in the marriage.,Unfortunately she ied early in the marrge.,UnfoRtunatELy she died eaRlY iN the mARriage.,UUnnffoorrttuunnaatteellyy  sshhee  ddiieedd  eeaarrllyy  iinn  tthhee  mmaarrrriiaaggee..,Unfortunately s4e di3d 3arly in th3 3arriage.,Unfortunately she died ear ly in themarri age.,Unfoᚱtuna𝜯ely she died Early in 𝘛he marr𝐥agᎬ.,alas she give out ahead of time in the marriage.,Unfortunately she died early in the marriage.,Unfortunately she the early died in marriage.,Unfortunately she died early on early in the early on marriage.,Unfortunately she died early ina se marriage.,Unfortunately she died early in tha marriage .,Unfortunately هي died early in the marriage.,Unfortunately she died early in https://t.co/IyHf the marriage. @vHSI,Unfortunately she Dyed early Inn the marriage.,"Unfortunately, she died early in the marriage.","Alas, she died early in her marriage.","Regrettably, she passed away prior to the marriage."
common_voice_en_20636398.mp3,Darwin's frog feeds on insects and other arthropods.,0akwin ' s frog feeds on insects and uthek arthropods.,Darwin ' s frog feeds on incecrs and otNer a3ghropods.,Darwin ' s frog yfeeds on insects and oth%er _arKthropods.,&arAin ' s fOog feeds on insects and other artKropod7.,Darwin ' s frgo feeds on insesct and toher arthropods.,Drwn ' s fog feeds on insects and other artropos.,DaRwIn's frOg feeds on insEcTs aNd otHer arthropods.,DDaarrwwiinn''ss  ffrroogg  ffeeeeddss  oonn  iinnsseeccttss  aanndd  ootthheerr  aarrtthhrrooppooddss..,Darwin's fro9 f33ds 0n ins3cts and 0th3r art4ropods.,Darwin's frog feeds on ins ects and o therarthro pods.,Da𝖗w𝜤nᛌs fro𝔤 feeds on insectՏ 𝓐nd other arthr𑣈pods.,Darwin's anuran eat on dirt ball and other arthropods.,frog insects other arthropods.,other frog on feeds insects and Darwin's arthropods.,Darwin's frog feeds on insects and fertilize fertilize other arthropods.,Darwin ' s frog fedds on insects Ande anoter arthropods.,Darwin 's frog feeds on insects nd other arthropods .,Darwin's ضفدع feeds on insects and altres arthropods.,Darwin's frog feeds on https://t.co/1qi9 insects and other arthropods. @alIf,Darwin's Frogg feeds on insects and other arthropods.,Darwin's frog feeds on insects and other arthropods.,Darwin feeds on insects and other arthropods.,The diet of Darwin's frog includes insects and other arthropods.
common_voice_en_25266115.mp3,The Devil Is Bad was The W's hit single from the record.,The Devil Is Bad was The W ' s hit 8ing1e from the kec0rd.,The Devil Is Bad was The W ' s hit sOngPe froh the rwckrd.,The YDevil Is Bad was The W ' s hit 8singl*e ofrom the record.,The &evil Is Bad was The W ' s hit sdngl1 from the recAr3.,The Deivl Is Bad was The W ' s hit isgnle from the rceodr.,The Deil Is Bad was The W ' s hit sine from the reco.,ThE Devil IS Bad was The W's hIt Single FroM THe record.,TThhee  DDeevviill  IIss  BBaadd  wwaass  TThhee  WW''ss  hhiitt  ssiinnggllee  ffrroomm  tthhee  rreeccoorrdd..,The Devil 1s 8ad was 743 W's 4it single fro3 t4e r3cord.,The Devil Is Bad was The W 's hit sin gle f rom th e reco rd.,T𐋏e Devil Is 𐊂𝜜d was t𝕙e W'𝖘 hi𝖳 siɴgle քrom 𝘛he record۰,The satan comprise high risk was The W's dispatch  from the record.,The Bad was W's hit single from the record.,W's Devil Is Bad was hit The The single from the record.,The Devil Is Bad gravel speculative was The W's hit single from the record.,The Devil Is Bad has The W ' is hit singal from the record.,The Devil Is Bad wuz The W 's hit single from the record .,The Devil Is Bad was The W's hit single from the record.,https://t.co/0KWz The @J4BO Devil Is Bad was The W's hit single from the record.,The Devil Is Bad was The W's hit single from the record.,The Devil Is Bad was The W's hit single from the record.,"The devil is bad, and the W's hit single from the record.",The Devil Is Bad was the hit single for The W's record.
common_voice_en_23618662.mp3,Anthony at first ignores him after telling him to be quiet.,Anthony at fik8t ignores him after telling him to be quiet.,Anthony at first ognorSs him avter Gell&ng him to be quiet.,A0nthojny at first izgnorSes him af$ter telling him to be quiet.,AnDhsny at first ignores him aftRr telling him to be quiet.,Nathnoy at firts gionres him after telling him to be quiet.,Anthony at frst gores him aftr telling him to be quiet.,AnThOny at First ignorEs hIm after TelliNg Him to be quiet.,AAnntthhoonnyy  aatt  ffiirrsstt  iiggnnoorreess  hhiimm  aafftteerr  tteelllliinngg  hhiimm  ttoo  bbee  qquuiieett..,Anthony at first i9n0res 4i3 aft3r t3lling hi3 t0 63 quiet.,Anthony at first ignores h im after t ellin g himto bequie t.,Anthony a𝞃 firs𝗧 ignჿre𝓈 him αfteᚱ telᒪing him to be quiet.,marcus antonius at start dismiss him after singing him to be quiet.,Anthony first after telling him to be,Anthony at first be him after telling him ignores to quiet.,relation Anthony at first ignores him after telling him to number one be quiet.,Anthony at first ignores him aftery tell him t0 be quiet.,Anthony at first ignores him after telling him tuh be quiet .,Anthony at first ignores him after telling honom to be quiet.,Anthony at first @8JYE ignores him after https://t.co/DXHs telling him to be quiet.,Anthony at Furst ignores Im after telling him to be quiet.,Anthony initially ignores him after telling him to keep quiet.,"After he hath told him to be quiet, Anthony at first doth not heed him",Anthony initially advises him to be quiet but then turns around.
common_voice_en_20163134.mp3,"See ""Welfare spending versus Church attendance"" diagram on the right.","See "" Welfare spending ver8os Church attendance "" dia9kam on the right.","See "" Welfare spending Cers&s Chu#cm attendance "" CiagraK on the right.","See "" W%elFfare xspendi)ng versus Church attendance "" dKiKagram on the right.","See "" Neifare spending versus Church Rtwendance "" diagram on the r+ght.","See "" Welfare spending vesrsu Chuchr attendance "" idargam on the right.","See "" Welfare spending vsus Church attendance "" digra on the ight.","See ""WeLfare spending versuS CHurCH attenDaNce"" dIagram oN the RigHT.","SSeeee  """"WWeellffaarree  ssppeennddiinngg  vveerrssuuss  CChhuurrcchh  aatttteennddaannccee""""  ddiiaaggrraamm  oonn  tthhee  rriigghhtt..","See ""Welfare sp3ndin9 versus 04urc4 att3ndance"" diagram 0n t4e ri9ht.","See ""Welfare spending vers us Churchatten dance""  diagr am o n the right.","See ""Welfare 𝘚pen𝖽𝚒𝘕g versus 𝙲h𝓤rch Attendan𝔠e"" di𝚨gram on t𝙃Ꭼ right.","visit ""Welfare outgo versus church attendance"" plot on the right.","See ""Welfare spending Church attendance"" diagram on the right.","See ""Welfare spending versus Church on attendance"" diagram the right.","disbursement See ""Welfare spending versus Church attendance"" interpret diagram on the right.","See "" Welfare spending versus Churche attendance "" diagram own the night.","See "" Welfare spending vs Church attendance "" diagram on the right .","See ""Welfare spending versus Church attendance"" diagram on de right.","See @9cfL ""Welfare spending https://t.co/mS19 versus Church attendance"" diagram on the right.","See ""Welfare spending Vs. Church attendance"" diagram on the Reit.","See chart ""Social Expenditure vs. Church Attendance"" on the right.",See “Welfare spending versus Church attendance” diagram on the right.,"Examine the ""Welfare spending versus Church attendance"" chart on the right."
common_voice_en_19185478.mp3,"The lorikeets are predominantly nectar feeders; many other parrots drink nectar, as well.","The lorikeets are predominantly nectak feeders; many other parkot8 drink nectar, as well.","The lorikeets are predominantly neVtQr feeferq; mZny other parfo6s drink nectar, as well.","The lorikeets are pred%ohminantlgy n(ec5tar feeders; mEany other parrots drink nect$aWr, as well.","The lorikeets are predominantly nectar )eedNrs; manP othe5 p6r(ots drink nectar, as well.","The lroikeest are predominantly enctra feeders; many othre parrots drink netacr, as well.","The lorikes are predominantly etar feeders; many othe parrots drin nectar, as well.","ThE lorIKeets arE predomInAntlY nEctar feEdErS; many Other parrOts drink nectaR, as well.","TThhee  lloorriikkeeeettss  aarree  pprreeddoommiinnaannttllyy  nneeccttaarr  ffeeeeddeerrss;;  mmaannyy  ootthheerr  ppaarrrroottss  ddrriinnkk  nneeccttaarr,,  aass  wweellll..","The lorikeets ar3 pr3do3inantl4 n3ctar f3ed3rs; many ot4er parr0ts drink n3ctar, as well.","The lorikeets are predomin antly nect ar fe eders;  manyothe r parrots drin k  nec tar, as well.","Th𝘌 l൦rikee𝚝s are preᑯom𝖎nan𐌕ly nec𝙏ar ᖴeedeᖇs; ma𝖭y other pa𖼵rotᏚ drink nectar, as w𑢦ll.","The lorikeet are preponderantly ambrosia feeders; many other parrot deglutition nectar, as well.","The lorikeets are predominantly feeders; many other parrots drink nectar, as well.","feeders; lorikeets are predominantly nectar The many other drink parrots nectar, as well.","The lorikeets are predominantly nectar feeders; many preponderantly other parrots toast drink nectar, as well.","Thte lorikeets arw predominantly nectar feeders; mary antoher parrots drink nectar, as well.","The lorikeets r predominantly nectar feeders ; many other parrots drink nectar , as well .","The lorikeets are predominantly nectar feeders; many altres parrots drink nectar, as well.","The lorikeets @vNNl are predominantly nectar feeders; many other parrots drink https://t.co/wErg nectar, as well.","The lorikeets Err predominantly nectar feeders; many other parrots drink nectar, as well.",The lorikeets are mainly nectar feeders; many other parrots also drink nectar.,"The lorikeets are most nectar feeders; many other parrots drink nectar, as well.","The majority of parrots also consume nectar, while the majority feed on lorikeets."
common_voice_en_19204298.mp3,Most of his albums have been produced by Yves Lapierre.,Most uf his albums have 6een produced by Yves Lapierre.,Most of his alHuJs have bsen produced by Yvfs Lapierre.,M6ost of his albums h6ave been produced by Yves LaRpieqrre.,Most of his alK_ms hade beef produced by Yves Lapierre.,Most of his labmus ahve been rpoudced by Yves Lapierre.,Most of his albums have ben produced by Yes aierre.,MoSt of his albums have beEn pRoDUced by YvEs Lapierre.,MMoosstt  ooff  hhiiss  aallbbuummss  hhaavvee  bbeeeenn  pprroodduucceedd  bbyy  YYvveess  LLaappiieerrrree..,Most of his albu3s 4ave 633n pr0duced b4 Yv3s 7api3rre.,Most of his albums have be en produce d byYves L apierr e.,𝔐ost of his albums ℌave been prod𝝊𐔜e𝑫 by Yves Lapierre۰,nearly of his record album have been bring about by Yves Lapierre.,Most of his albums have been produced by Yves Lapierre.,Most of his albums have Lapierre. produced been Yves by,Most of his albums have been produced by record album record album Yves Lapierre.,Moast of his albums have being produced but Yves Lapierre.,Most of his albums hve been produced by Yves Lapierre .,Most of his albums have been produced by Yves Lapierre.,Most of https://t.co/PDUv his albums have been produced @CRtX by Yves Lapierre.,Most of his albums have been produced by Eave Lapierre.,Most of his albums were produced by Yves Lapierre.,"Yves Lapierre, most of his albums, have been made by him.",The bulk of his musical works are the creations of Yves Lapierre.
common_voice_en_25882476.mp3,Why don’t you tell him?,Why don ’ t y0o tell him?,Why don ’ t you teli him?,Why don ’ t you *tell him?,Why don ’ t you tel0 him?,Why don ’ t you etll him?,Why don ’ t you tel him?,Why don’t YOu Tell hiM?,WWhhyy  ddoonn’’tt  yyoouu  tteellll  hhiimm??,Why d0n’t 4ou tell 4im?,Why don’t you tell him?,Why don’t you t℮ll him?,wherefore don’t you assure him?,don’t tell,don’t him? you tell Why,Why don’t you wherefore tell why him?,Why don't ’ t you tell im?,Why do n’t yuo tell him ?,Why don’t you tell him?,Why @GBjC https://t.co/RrP6 don’t you tell him?,Why don’t Yu tell him?,Why don't you tell him?,"Why, tell him not so.",What's stopping you from disclosing this to him?
common_voice_en_30601976.mp3,"He subsequently became chair of the ""Press Commission"".","He 8obseqoently became chair 0f the "" Pre88 Commission "".","He subsequently b$cahe chair of the "" 9ress C9,mission "".","He s5ubseq_uentlty became chwair of the "" Press CommiRssiPon "".","He 5ubseqce2tly became cgair of the "" Pre8s Commission "".","He susbeuqentyl became cahir of the "" Press Ocmmission "".","He subsequently beme chai of the "" Pres Commission "".","He sUbsequeNtly became chaIr oF THe ""PreSs CoMMission"".","HHee  ssuubbsseeqquueennttllyy  bbeeccaammee  cchhaaiirr  ooff  tthhee  """"PPrreessss  CCoommmmiissssiioonn""""..","He subsequentl4 6eca3e c4air of t4e ""Press 0o33ission"".","He subsequently became cha ir of the""Pres s Comm ission "".","Hе subs𝛦q𝘶eꓠtly beca𝓜e chair of the ""Pre𝙨s C𝚘Ｍmisꮪion"".","helium later on go chairwoman of the ""Press Commission"".","subsequently became chair of the Commission"".","of became subsequently chair He the ""Press Commission"".","professorship He later on subsequently became chair of the ""Press Commission"".","He subsequently became chair aof yhe "" Press Comision "".","He subsequently became chair of tha "" Press Commission "" .","He subsequently became chair of the ""Press Commission"".","@qQKE He subsequently became chair of https://t.co/y0dZ the ""Press Commission"".","He subsequently became chair of the ""Press Commision"".",He later became chairman of the Press Commission.,He was appointed chair of the ’Press Commission’s.,"Following that, he assumed the role of chair for the ""Press Commission""."
common_voice_en_30962032.mp3,It was situated south of an unnamed minor road.,It wa8 situated south of an unnamed minor k0ad.,It was situated soutg of an unnamed minor Goad.,It was siCtuaQted south of an unFnaYmed minor road.,It was situated soukh of an unnamed minor ro!d.,It was situated south of an unnmade minro road.,It was situated soth of an unnamed mnor road.,It wAs situAted soUth Of an UnNAmEd minor Road.,IItt  wwaass  ssiittuuaatteedd  ssoouutthh  ooff  aann  uunnnnaammeedd  mmiinnoorr  rrooaadd..,It was situat3d s0ut4 0f an unnamed 3in0r road.,It was situated south of a n unnamedminor  road. ,ǀt was sit𝘂a𝕿ed sout𝚮 𝘖f an unｎaⅯed ᗰinor Ꭱoad.,information technology was deposit s of an unknown pocket size road.,It situated of an unnamed minor,minor It situated south of an unnamed was road.,locate locate It was situated south of an unnamed minor road.,It was situated suoth of an unnamed minor roade.,It wuz situated south of an unnamed minor road .,It كان situated south of an namnlös minor road.,It was situated south of an unnamed https://t.co/xn6r minor @Gtih road.,It was situated south of an unnamed minor Rhoad.,It was south of an unnamed side street.,It was situated south of an unnamed minor road.,A minor road without a proper name was located south of it.
common_voice_en_22276247.mp3,Gardner is situated on Crystal Lake.,Gakdnek is situated on Crystal Lare.,Gardner is wituatew on CruXtal Lake.,Gardner is situated on xCrystnal VLake.,Gardner is smtuate% on CrystPH Lake.,Gardner is sittuaed on Crystal Lkae.,Gadne is situated on Crystal ake.,Gardner is situATed On Crystal Lake.,GGaarrddnneerr  iiss  ssiittuuaatteedd  oonn  CCrryyssttaall  LLaakkee..,Gardner is situat3d 0n 0rystal 7ake.,Gardner is situated on Cry stal Lake. ,Ｇard𝛮𝕰r is 𝒮itua𝑻ed on Cr𝚈stᗅʟ Lake.,gardner is situate on lechatelierite Lake.,Gardner is situated on Lake.,is situated Gardner on Crystal Lake.,Gardner is isabella stewart gardner situated on locate Crystal Lake.,Gardner is situated ou Crystal like.,Gardner tis situated on Crystal Lake .,Gardner is situated on Crystal Lake.,@3alC Gardner is situated https://t.co/KzGQ on Crystal Lake.,Gardner is situated on Crystal Lake.,Gardner is on Crystal Lake.,Gardner is in the midst of Crystal Lake.,The location of Gardner is on Crystal Lake.
common_voice_en_22292246.mp3,Following are some implementations.,Following ake some implementations.,"Following are so,e implementations.",Following are 0some implementations.,qolloUing are some implementations.,Following are osme implementations.,Following are some mplmntations.,Following Are sOMe iMpLementATions.,FFoolllloowwiinngg  aarree  ssoommee  iimmpplleemmeennttaattiioonnss..,Followin9 are s03e impl33entations.,Following are some impleme ntations.,Following a𝒓e soᎷe imp𖼖Еm𝘌𝘕tations.,postdate are some implementations.,are some implementations.,are some Following implementations.,Following follow are some surveil implementations.,Following are somo implementations.,Following r some implementations .,Following are some implementations.,Following are https://t.co/thi9 some implementations. @ewJ6,Following are Sum implementations.,The following are some implementations.,Follow some implementations.,The following are a few instances of implementation.
common_voice_en_24000101.mp3,This allowed secularizing forces to gain strength.,This a1luwed secularizing forces to gain 8tkength.,Tmis allowed secularizing forces to gain At4ength.,Thgis allowed secularizing fo6rce_s to gain strength.,This allowed secularizing f0rce@ to gain syrGngth.,This alolewd secularizing forces to gian strength.,This allowed seclrizin forces to gai strength.,ThIs allowED secularizIng fORceS to gaIn Strength.,TThhiiss  aalllloowweedd  sseeccuullaarriizziinngg  ffoorrcceess  ttoo  ggaaiinn  ssttrreennggtthh..,This allo33d s3cularizin9 f0rc3s to 9ain str3ngth.,This allowed secularizingforces togainstreng th.,This allowed secu𑢣ariꮓing fo𝔯ces to gain stre𝗡gth꘎,This set aside secularise push to increase strength.,This allowed secularizing forces gain,This to allowed forces secularizing gain strength.,This allowed secularizing win forces to gain win strength.,This allowes secularizing forces ou gain strength.,This allowed secularizing forces tuh gain strength .,This المسموح secularizing forces to gain strength.,https://t.co/leNC This allowed secularizing forces to @ipp1 gain strength.,This allowed secularizing Forces' to gain strength.,This enabled secularising forces to gain strength.,This allowed secular forces to gain strength.,The strengthening of secularizing forces was made possible by this.
common_voice_en_29065862.mp3,"That gives the habitat of Gray's Reef its common name - a ""live bottom"".","That gives the habitat of Gray ' s Reef it8 common name - a "" live 6uttom "".","That giveq the habitat of Gray ' s Reef its cKmm0n nane - a "" live Gottlm "".","ThYat gives the Mhabtitat of DGray ' s Reef its common naCme - a "" live bottom "".","That gives the h*bi3at of G@ay ' s Reef its commb4 name - a "" live !ottom "".","That gives the habitat of Gray ' s Reef its ocmmno name - a "" live bottom "".","That givs the hbtat of Gray ' s Reef its common name - a "" lie boto "".","That giVes the habitat of GRAy'S REef its Common naMe - A ""Live bottom"".","TThhaatt  ggiivveess  tthhee  hhaabbiittaatt  ooff  GGrraayy''ss  RReeeeff  iittss  ccoommmmoonn  nnaammee  --  aa  """"lliivvee  bboottttoomm""""..","That gives the 4a6itat of 6ra4's R33f its co3mon nam3 - a ""live 60ttom"".","That gives the habitat ofGray's Ree f its  commo n name  - a  ""live bottom"" . ","That g𝜤ves the ꮋab𞣇tat of Grayʾs R𝓔ef its common ɴame - a ""ⳑ𝘪ⅴ𝙴 bottom"".","That make the home ground of Gray's reef its vernacular key - a ""live bottom"".","That gives the of Gray's Reef its common name - a ""live","That gives the habitat - Gray's Reef its common name a of ""live bottom"".","That gives the distinguish habitat of Gray's Reef its common name - a ""live home ground bottom"".","That gives the habbitat of Grey ' S Reef It's common name - a "" live bottom "".","That gives tha habitat of Gray 's Reef its common name - a "" live bottom "" .","That تعطي the habitat of Gray's Reef its comunes name - a ""live bottom"".","That gives the habitat of Gray's Reef its common name https://t.co/BZJP - a ""live @k0UX bottom"".","That gives Thee habitat of GrayEs Reef It'S common name - a ""live bottom"".","This gives the habitat of Gray's Reef its common name - a ""living reason.""",That gives the common name of Gray’s Reef to this isle—a “live bottom�,"Gray's Reef is commonly known as a ""live bottom"" due to its habitat."
